Date,Hour,DA_DEMD,DEMAND,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,DryBulb,DewPnt
9/21/2012,11,1043.8,1393,36.35,31.75,4.27,0.33,31.72,30.79,0.00,0.93,54,47
9/21/2012,12,1061.3,1381,37.13,35.05,1.81,0.27,31.33,30.75,0.00,0.58,56,47
9/21/2012,13,1070.2,1376,36.99,35.79,1.02,0.18,32.11,31.81,0.00,0.30,56,48
9/21/2012,14,1101.0,1363,38.12,36.51,1.34,0.27,32.16,31.83,0.00,0.33,57,49
9/21/2012,15,1105.5,1347,38.68,35.27,3.17,0.24,31.82,31.57,0.00,0.25,59,50
9/21/2012,16,1107.2,1330,38.22,37.55,0.42,0.25,31.67,31.38,0.00,0.29,59,51
9/21/2012,17,1116.4,1329,39.19,37.82,1.14,0.23,31.24,30.86,0.00,0.38,60,52
9/21/2012,18,1128.7,1334,37.97,36.66,1.08,0.23,28.25,27.94,0.00,0.31,59,52
9/21/2012,19,1082.2,1375,36.81,36.24,0.33,0.24,29.09,28.55,0.00,0.54,58,53
9/21/2012,20,976.4,1415,45.63,42.24,3.14,0.25,32.39,31.64,0.00,0.75,57,53
9/21/2012,21,1090.8,1373,38.12,34.23,3.58,0.31,28.39,27.87,0.00,0.52,56,52
9/21/2012,22,1060.2,1255,30.66,30.68,0.00,-0.02,25.20,25.23,0.00,-0.03,55,52
9/21/2012,23,722.1,1138,32.56,29.16,3.70,-0.30,25.25,25.71,0.00,-0.46,55,52
9/21/2012,24,839.2,1032,29.59,28.10,1.65,-0.16,28.25,28.38,0.00,-0.13,57,52
9/22/2012,1,831.1,965,27.64,25.18,2.48,-0.02,25.99,26.08,0.00,-0.09,57,53
9/22/2012,2,807.2,926,25.05,25.05,0.00,0.00,24.01,24.19,0.00,-0.18,55,53
9/22/2012,3,762.6,905,24.71,25.65,-0.85,-0.09,23.93,24.13,0.00,-0.20,55,53
9/22/2012,4,753.0,909,24.00,24.66,-0.55,-0.11,23.51,23.74,0.00,-0.23,55,53
9/22/2012,5,758.7,917,24.63,25.66,-0.92,-0.11,24.04,24.29,0.00,-0.25,55,53
9/22/2012,6,805.9,965,24.83,24.78,0.00,0.05,24.49,24.47,0.00,0.02,56,53
9/22/2012,7,822.2,1039,29.10,26.36,2.67,0.07,25.83,26.03,0.00,-0.20,56,53
9/22/2012,8,823.5,1141,30.49,26.95,3.67,-0.13,19.16,19.30,0.00,-0.14,56,53
9/22/2012,9,1011.4,1237,31.30,29.06,2.27,-0.03,21.31,21.38,0.00,-0.07,56,54
9/22/2012,10,1144.8,1299,29.55,29.65,-0.34,0.24,23.62,23.57,0.00,0.05,57,55
9/22/2012,11,1163.0,1332,34.84,35.07,0.00,-0.23,23.24,23.33,0.00,-0.09,59,57
9/22/2012,12,1158.9,1325,35.84,36.18,0.00,-0.34,24.49,24.62,0.00,-0.13,59,58
9/22/2012,13,1130.4,1317,36.74,37.98,0.00,-1.24,23.84,23.93,0.00,-0.09,62,59
9/22/2012,14,1015.4,1278,36.49,37.13,0.00,-0.64,24.27,24.41,0.00,-0.14,63,59
9/22/2012,15,1061.1,1248,37.15,38.38,0.00,-1.23,25.01,25.46,0.00,-0.45,65,59
9/22/2012,16,983.9,1243,37.84,39.26,-0.21,-1.21,24.85,25.19,0.00,-0.34,67,60
9/22/2012,17,998.5,1252,39.37,40.19,-0.06,-0.76,27.49,27.73,0.00,-0.24,68,61
9/22/2012,18,1143.5,1276,36.82,37.40,0.00,-0.58,28.19,28.53,0.00,-0.34,65,59
9/22/2012,19,1164.9,1309,37.05,37.49,0.00,-0.44,27.90,28.11,0.00,-0.21,61,58
9/22/2012,20,1071.2,1339,41.85,42.36,0.00,-0.51,32.72,33.05,0.00,-0.33,59,57
9/22/2012,21,1121.5,1283,37.11,37.94,0.00,-0.83,33.58,33.97,0.00,-0.39,59,57
9/22/2012,22,1073.2,1203,30.40,31.00,0.00,-0.60,24.92,25.08,0.00,-0.16,60,58
9/22/2012,23,959.8,1097,28.74,29.11,0.00,-0.37,24.30,24.43,0.00,-0.13,60,58
9/22/2012,24,874.1,1005,28.67,27.80,0.94,-0.07,23.87,23.82,0.00,0.05,59,58
9/23/2012,1,794.0,940,26.04,26.09,0.00,-0.05,30.30,30.52,0.00,-0.22,59,58
9/23/2012,2,752.6,902,24.99,25.03,0.00,-0.04,26.62,26.76,0.00,-0.14,59,59
9/23/2012,3,731.2,881,22.51,22.51,0.00,0.00,22.94,23.14,0.00,-0.20,60,58
9/23/2012,4,717.9,879,22.13,22.16,0.00,-0.03,22.98,23.20,0.00,-0.22,63,60
9/23/2012,5,733.3,889,21.50,21.50,0.00,0.00,22.85,23.00,0.00,-0.15,63,62
9/23/2012,6,750.6,937,22.03,21.97,0.00,0.06,23.34,23.37,0.00,-0.03,63,61
9/23/2012,7,793.6,994,22.00,14.14,7.78,0.08,22.56,22.86,0.00,-0.30,62,60
9/23/2012,8,795.7,1082,28.37,19.82,8.54,0.01,22.98,23.13,0.00,-0.15,61,59
9/23/2012,9,963.2,1183,26.43,24.58,1.79,0.06,22.26,22.36,0.00,-0.10,61,57
9/23/2012,10,1052.1,1230,31.30,28.78,2.39,0.13,21.85,22.03,0.00,-0.18,64,55
9/23/2012,11,1109.3,1264,29.40,28.55,0.81,0.04,22.08,22.34,0.00,-0.26,66,52
9/23/2012,12,1117.4,1266,28.69,28.63,0.00,0.06,22.34,22.56,0.00,-0.22,68,51
9/23/2012,13,1111.6,1245,28.34,28.41,0.00,-0.07,13.64,13.85,0.00,-0.21,69,50
9/23/2012,14,1089.0,1240,28.32,28.46,0.00,-0.14,22.49,22.81,0.00,-0.32,68,49
9/23/2012,15,1074.4,1229,28.25,28.45,0.00,-0.20,23.21,23.52,0.00,-0.31,70,42
9/23/2012,16,1079.1,1232,28.35,28.47,0.00,-0.12,22.02,22.20,0.00,-0.18,70,42
9/23/2012,17,1066.9,1256,28.28,28.41,0.00,-0.13,24.02,24.05,0.00,-0.03,69,37
9/23/2012,18,1107.0,1298,28.42,28.68,-0.22,-0.04,27.97,28.00,0.00,-0.03,67,41
9/23/2012,19,1107.1,1333,39.82,32.66,7.11,0.05,34.80,34.47,0.00,0.33,65,41
9/23/2012,20,1058.0,1372,43.83,38.77,5.17,-0.11,43.42,43.01,0.00,0.41,61,40
9/23/2012,21,1050.3,1299,40.00,28.91,11.04,0.05,31.88,31.83,0.00,0.05,57,41
9/23/2012,22,978.9,1190,28.73,29.01,0.00,-0.28,24.57,24.95,0.00,-0.38,55,41
9/23/2012,23,858.7,1076,26.31,27.74,-1.16,-0.27,22.74,23.27,0.00,-0.53,52,42
9/23/2012,24,763.0,979,25.27,25.50,0.00,-0.23,23.68,23.91,0.00,-0.23,52,42
9/24/2012,1,774.8,921,22.67,23.08,0.00,-0.41,22.52,22.75,0.00,-0.23,50,42
9/24/2012,2,745.9,894,21.65,22.00,0.00,-0.35,14.75,14.99,0.00,-0.24,50,42
9/24/2012,3,735.1,878,19.46,19.82,0.00,-0.36,18.27,18.47,0.00,-0.20,47,42
9/24/2012,4,730.0,872,20.72,21.04,0.00,-0.32,22.22,22.34,0.00,-0.12,47,42
9/24/2012,5,764.3,902,21.44,21.66,0.00,-0.22,22.99,23.08,0.00,-0.09,45,42
9/24/2012,6,871.6,1047,24.17,24.09,0.00,0.08,23.57,23.18,0.00,0.39,43,40
9/24/2012,7,1033.0,1220,29.62,28.73,0.41,0.48,32.05,30.94,0.00,1.11,44,42
9/24/2012,8,1077.8,1295,32.74,30.09,2.55,0.10,29.03,28.26,0.00,0.77,43,41
9/24/2012,9,1082.8,1330,33.16,30.91,2.14,0.11,29.74,28.92,0.00,0.82,48,44
9/24/2012,10,1104.4,1357,35.58,34.91,0.56,0.11,38.18,37.35,0.00,0.83,55,45
9/24/2012,11,1149.9,1359,37.65,37.25,0.27,0.13,30.37,29.89,0.00,0.48,61,44
9/24/2012,12,1120.6,1385,35.15,35.67,0.00,-0.52,29.50,29.09,0.00,0.41,61,43
9/24/2012,13,1114.0,1370,36.39,36.45,0.00,-0.06,29.35,28.93,0.00,0.42,60,40
9/24/2012,14,1111.3,1363,35.15,35.31,0.00,-0.16,29.43,29.03,0.00,0.40,60,42
9/24/2012,15,1149.1,1361,33.81,33.84,0.00,-0.03,28.46,28.23,0.00,0.23,59,40
9/24/2012,16,1123.3,1361,35.84,35.90,0.00,-0.06,28.61,28.14,0.00,0.47,63,43
9/24/2012,17,1097.7,1361,33.94,33.84,0.00,0.10,30.17,29.66,0.00,0.51,62,44
9/24/2012,18,1165.2,1380,31.52,31.36,0.00,0.16,29.95,29.46,0.00,0.49,61,45
9/24/2012,19,1161.9,1439,39.82,39.84,0.00,-0.02,34.05,33.35,0.00,0.70,59,45
9/24/2012,20,1111.2,1476,45.55,45.61,0.00,-0.06,38.05,37.34,0.00,0.71,57,47
9/24/2012,21,1113.7,1389,37.68,33.95,3.50,0.23,26.65,26.00,0.00,0.65,54,47
9/24/2012,22,994.2,1259,30.84,30.71,0.00,0.13,27.77,27.29,0.00,0.48,52,47
9/24/2012,23,806.5,1137,28.82,28.47,0.47,-0.12,22.55,22.42,0.00,0.13,51,47
9/24/2012,24,800.2,1034,25.71,25.73,0.00,-0.02,20.58,20.35,0.00,0.23,49,46
9/25/2012,1,748.9,983,22.52,22.82,0.00,-0.30,18.76,18.75,0.00,0.01,47,43
9/25/2012,2,758.4,967,19.32,19.58,0.00,-0.26,17.07,17.01,0.00,0.06,45,42
9/25/2012,3,750.0,951,17.71,17.92,0.00,-0.21,14.86,14.81,0.00,0.05,44,41
9/25/2012,4,759.3,954,15.08,15.22,0.00,-0.14,9.76,9.75,0.00,0.01,44,41
9/25/2012,5,781.8,981,17.78,17.91,0.00,-0.13,12.58,12.52,0.00,0.06,42,38
9/25/2012,6,874.6,1099,22.87,22.88,0.00,-0.01,16.53,16.34,0.00,0.19,43,40
9/25/2012,7,1032.8,1288,26.25,25.84,0.00,0.41,28.67,28.13,0.00,0.54,42,38
9/25/2012,8,1089.3,1360,28.17,26.87,0.93,0.37,33.54,32.94,0.00,0.60,43,39
9/25/2012,9,1125.9,1364,29.31,29.19,0.00,0.12,29.83,29.24,0.00,0.59,48,42
9/25/2012,10,1120.6,1360,29.25,29.03,0.00,0.22,31.97,31.52,0.00,0.45,55,43
9/25/2012,11,1139.5,1377,29.53,29.46,0.00,0.07,30.58,30.25,0.00,0.33,59,43
9/25/2012,12,1192.4,1356,28.66,28.48,0.00,0.18,26.93,26.96,0.00,-0.03,63,43
9/25/2012,13,1190.8,1337,29.13,29.12,0.00,0.01,26.77,27.08,0.00,-0.31,66,43
9/25/2012,14,1186.8,1332,31.15,31.39,0.00,-0.24,28.34,29.07,0.00,-0.73,66,48
9/25/2012,15,1181.6,1315,28.74,28.93,0.00,-0.19,26.72,28.80,-1.17,-0.91,67,47
9/25/2012,16,1173.8,1308,30.21,30.52,-0.13,-0.18,25.89,27.83,-1.13,-0.81,68,46
9/25/2012,17,1184.5,1328,31.37,31.66,-0.07,-0.22,25.69,28.78,-2.26,-0.83,68,48
9/25/2012,18,1195.9,1349,31.41,31.56,0.00,-0.15,25.35,29.24,-3.03,-0.86,66,51
9/25/2012,19,1204.8,1399,32.52,32.85,-0.30,-0.03,27.26,29.66,-1.57,-0.83,64,52
9/25/2012,20,1122.6,1437,41.37,41.94,0.00,-0.57,31.80,32.55,0.00,-0.75,61,54
9/25/2012,21,1178.6,1354,31.51,31.37,0.00,0.14,27.97,28.64,0.00,-0.67,59,54
9/25/2012,22,1022.2,1236,28.69,28.33,0.16,0.20,25.09,26.01,-0.50,-0.42,57,53
9/25/2012,23,811.9,1094,28.38,26.89,1.60,-0.11,23.52,23.67,0.00,-0.15,59,49
9/25/2012,24,816.9,1003,24.93,24.94,0.00,-0.01,25.21,25.36,0.00,-0.15,58,48
9/26/2012,1,781.8,938,23.72,25.84,-1.75,-0.37,22.99,23.21,0.00,-0.22,58,48
9/26/2012,2,750.6,911,21.92,23.17,-1.02,-0.23,17.58,17.74,0.00,-0.16,58,50
9/26/2012,3,727.9,897,20.34,21.28,-0.73,-0.21,20.22,20.30,0.00,-0.08,59,52
9/26/2012,4,724.0,901,19.50,20.11,-0.41,-0.20,20.00,20.02,0.00,-0.02,60,53
9/26/2012,5,757.5,945,20.17,20.98,-0.69,-0.12,21.34,21.32,0.00,0.02,59,52
9/26/2012,6,809.3,1077,24.11,25.45,-1.29,-0.05,21.70,21.61,0.00,0.09,58,53
9/26/2012,7,1013.5,1248,30.00,28.94,0.65,0.41,23.67,23.27,0.00,0.40,59,55
9/26/2012,8,1023.5,1328,34.56,30.69,3.51,0.36,27.99,27.59,0.00,0.40,60,55
9/26/2012,9,1132.3,1372,32.20,31.89,0.00,0.31,29.82,29.91,0.00,-0.09,61,56
9/26/2012,10,1015.9,1393,33.13,33.28,0.00,-0.15,33.07,33.69,0.00,-0.62,61,57
9/26/2012,11,1125.0,1416,34.25,34.29,0.00,-0.04,33.52,34.42,0.00,-0.90,62,57
9/26/2012,12,1177.7,1416,34.98,35.17,0.00,-0.19,36.02,37.62,-0.47,-1.13,62,57
9/26/2012,13,1168.5,1415,35.79,36.23,0.00,-0.44,35.43,36.18,0.00,-0.75,64,58
9/26/2012,14,1115.0,1422,33.24,37.19,-3.85,-0.10,28.69,28.88,0.00,-0.19,65,59
9/26/2012,15,1141.9,1412,36.16,38.37,-1.08,-1.13,33.42,34.41,-0.31,-0.68,66,59
9/26/2012,16,1137.4,1398,36.35,37.46,0.00,-1.11,29.25,31.13,-1.00,-0.88,65,59
9/26/2012,17,1160.1,1413,36.49,37.50,-0.15,-0.86,30.67,31.49,0.00,-0.82,67,60
9/26/2012,18,1166.9,1441,35.93,36.51,0.00,-0.58,35.79,36.73,0.00,-0.94,68,61
9/26/2012,19,1083.4,1480,37.06,38.46,-0.48,-0.92,34.24,34.76,0.00,-0.52,68,61
9/26/2012,20,1121.7,1471,42.27,43.33,0.00,-1.06,28.72,29.14,0.00,-0.42,66,61
9/26/2012,21,1151.1,1382,35.82,36.04,0.00,-0.22,33.76,34.45,0.00,-0.69,65,61
9/26/2012,22,949.8,1270,31.36,30.39,0.72,0.25,26.01,26.21,0.00,-0.20,66,61
9/26/2012,23,729.6,1142,30.00,28.51,1.51,-0.02,22.33,22.39,0.00,-0.06,66,61
9/26/2012,24,775.4,1045,26.96,26.83,0.00,0.13,21.68,22.11,0.00,-0.43,64,60
9/27/2012,1,790.8,986,25.04,25.70,0.00,-0.66,23.54,24.00,0.00,-0.46,63,60
9/27/2012,2,756.4,952,22.80,24.87,-1.47,-0.60,24.09,24.37,0.00,-0.28,63,60
9/27/2012,3,746.9,934,18.00,23.48,-4.88,-0.60,23.39,23.85,0.00,-0.46,62,59
9/27/2012,4,746.1,933,18.00,23.48,-4.88,-0.60,23.36,23.82,0.00,-0.46,62,59
9/27/2012,5,755.6,968,23.37,23.97,0.00,-0.60,23.21,23.67,0.00,-0.46,61,59
9/27/2012,6,864.0,1092,25.21,25.64,0.00,-0.43,25.96,26.19,0.00,-0.23,61,56
9/27/2012,7,1024.6,1261,29.80,30.00,0.00,-0.20,40.88,40.96,0.00,-0.08,58,51
9/27/2012,8,1034.6,1314,30.62,30.77,0.00,-0.15,34.26,34.32,0.00,-0.06,55,47
9/27/2012,9,1042.8,1334,31.82,32.03,-0.23,0.02,34.25,34.36,0.00,-0.11,57,44
9/27/2012,10,1046.0,1337,32.63,32.65,-0.19,0.17,35.03,35.32,0.00,-0.29,58,44
9/27/2012,11,1051.8,1345,34.10,34.37,-0.17,-0.10,33.99,34.69,0.00,-0.70,60,44
9/27/2012,12,1103.5,1346,34.07,34.32,-0.26,0.01,35.10,35.80,0.00,-0.70,61,42
9/27/2012,13,1099.6,1338,33.64,34.07,-0.25,-0.18,35.96,36.41,0.00,-0.45,62,40
9/27/2012,14,1094.7,1324,34.36,34.80,-0.20,-0.24,39.78,39.93,-0.19,0.04,63,41
9/27/2012,15,1093.1,1315,34.03,34.53,-0.21,-0.29,36.55,36.89,-0.37,0.03,65,41
9/27/2012,16,1087.2,1325,32.31,32.79,-0.27,-0.21,41.10,41.77,-0.62,-0.05,65,41
9/27/2012,17,1089.2,1340,32.07,32.70,-0.50,-0.13,37.06,37.83,-0.42,-0.35,65,42
9/27/2012,18,1101.9,1366,32.06,32.37,-0.31,0.00,34.54,35.10,-0.29,-0.27,64,41
9/27/2012,19,1181.0,1423,33.10,33.57,-0.25,-0.22,35.46,35.92,-0.19,-0.27,61,41
9/27/2012,20,1226.9,1472,35.78,36.38,-0.40,-0.20,37.00,37.50,-0.19,-0.31,56,41
9/27/2012,21,1115.3,1401,32.95,33.15,-0.17,-0.03,33.03,33.75,-0.54,-0.18,52,41
9/27/2012,22,953.4,1292,29.50,29.62,-0.12,0.00,29.09,29.50,0.00,-0.41,52,40
9/27/2012,23,750.6,1160,27.70,27.92,0.00,-0.22,27.49,27.85,0.00,-0.36,50,40
9/27/2012,24,691.6,1069,26.50,26.73,0.00,-0.23,37.01,37.73,0.00,-0.72,50,41
9/28/2012,1,753.5,997,27.04,27.43,0.00,-0.39,24.56,25.14,0.00,-0.58,48,41
9/28/2012,2,720.1,970,25.29,25.64,0.00,-0.35,24.46,24.97,0.00,-0.51,46,40
9/28/2012,3,704.6,937,23.53,23.83,0.00,-0.30,24.44,24.83,0.00,-0.39,43,39
9/28/2012,4,694.5,937,23.67,23.94,0.00,-0.27,23.90,24.18,0.00,-0.28,42,39
9/28/2012,5,748.8,973,23.50,23.76,0.00,-0.26,24.10,24.40,0.00,-0.30,42,39
9/28/2012,6,856.3,1083,25.67,25.67,0.00,0.00,25.54,25.33,0.00,0.21,42,39
9/28/2012,7,879.4,1254,40.20,31.22,8.67,0.31,41.11,39.67,0.00,1.44,41,38
9/28/2012,8,899.9,1331,37.07,32.08,4.86,0.13,39.46,34.50,3.92,1.04,41,38
9/28/2012,9,1105.2,1380,33.86,31.90,1.71,0.25,40.14,39.34,0.00,0.80,47,41
9/28/2012,10,1087.1,1398,34.80,34.95,-0.27,0.12,43.07,42.34,0.00,0.73,48,41
9/28/2012,11,1135.5,1388,35.82,35.71,-0.21,0.32,41.94,41.63,0.00,0.31,50,43
9/28/2012,12,1149.8,1389,34.30,34.56,-0.37,0.11,41.64,41.40,0.00,0.24,51,45
9/28/2012,13,1146.6,1384,33.57,33.91,-0.41,0.07,40.84,40.96,0.00,-0.12,52,47
9/28/2012,14,1140.5,1397,34.35,34.76,-0.35,-0.06,39.45,39.15,0.00,0.30,52,49
9/28/2012,15,1127.4,1384,33.16,33.58,-0.38,-0.04,35.19,34.80,0.00,0.39,53,51
9/28/2012,16,1077.6,1386,30.96,31.64,-0.51,-0.17,38.99,38.62,0.00,0.37,54,52
9/28/2012,17,1088.0,1396,31.46,32.84,-1.21,-0.17,35.67,35.28,0.00,0.39,54,51
9/28/2012,18,1110.8,1431,31.24,32.41,-1.05,-0.12,35.04,34.62,0.00,0.42,54,51
9/28/2012,19,1157.6,1466,34.35,34.82,-0.29,-0.18,41.43,41.14,0.00,0.29,53,51
9/28/2012,20,1170.9,1436,36.65,37.30,-0.55,-0.10,32.09,31.97,0.00,0.12,53,51
9/28/2012,21,1072.1,1359,32.27,32.87,-0.62,0.02,33.65,33.35,0.00,0.30,54,50
9/28/2012,22,937.1,1275,28.72,29.14,0.00,-0.42,34.89,35.23,0.00,-0.34,53,51
9/28/2012,23,792.5,1156,29.17,28.06,1.21,-0.10,52.54,52.93,0.00,-0.39,53,50
9/28/2012,24,753.9,1057,25.51,25.97,-0.22,-0.24,31.88,31.59,0.00,0.29,52,51
9/29/2012,1,776.3,979,28.27,28.86,0.00,-0.59,31.89,32.07,0.00,-0.18,52,50
9/29/2012,2,737.9,950,25.23,25.77,0.00,-0.54,25.59,25.59,0.00,0.00,52,50
9/29/2012,3,716.8,936,25.35,25.80,0.00,-0.45,36.04,36.26,0.00,-0.22,52,50
9/29/2012,4,713.2,928,24.60,25.04,0.00,-0.44,40.64,40.87,0.00,-0.23,51,49
9/29/2012,5,703.7,934,24.49,24.94,0.00,-0.45,24.75,24.83,0.00,-0.08,50,49
9/29/2012,6,764.9,996,24.29,24.59,0.00,-0.30,29.31,29.36,0.00,-0.05,50,49
9/29/2012,7,827.3,1088,25.00,25.15,0.00,-0.15,44.06,43.72,0.00,0.34,50,49
9/29/2012,8,922.4,1185,26.18,26.31,0.00,-0.13,25.15,24.69,0.00,0.46,50,49
9/29/2012,9,1020.4,1283,29.38,29.03,0.00,0.35,25.38,24.88,0.00,0.50,50,49
9/29/2012,10,1093.4,1347,34.72,33.45,0.93,0.34,29.09,28.60,0.00,0.49,50,49
9/29/2012,11,1112.7,1382,34.58,35.01,-0.64,0.21,25.72,25.50,0.00,0.22,51,49
9/29/2012,12,1122.4,1369,31.39,32.30,-1.17,0.26,25.10,24.85,0.00,0.25,51,50
9/29/2012,13,1152.5,1352,28.64,28.47,0.00,0.17,24.89,24.72,0.00,0.17,52,50
9/29/2012,14,1138.7,1325,26.94,26.90,-0.22,0.26,24.60,24.45,-0.03,0.18,53,51
9/29/2012,15,1126.8,1313,25.69,25.26,0.19,0.24,23.82,23.68,0.00,0.14,54,51
9/29/2012,16,1075.2,1290,25.49,25.69,-0.41,0.21,20.23,20.10,0.00,0.13,54,52
9/29/2012,17,1096.0,1306,26.12,27.02,-1.10,0.20,22.33,22.10,0.00,0.23,55,52
9/29/2012,18,1066.7,1343,29.90,31.09,-1.18,-0.01,25.15,24.83,0.00,0.32,55,53
9/29/2012,19,1136.1,1392,34.15,34.37,-0.07,-0.15,26.33,26.37,-0.18,0.14,55,53
9/29/2012,20,1140.1,1360,40.71,41.34,-0.26,-0.37,30.34,31.38,-0.75,-0.29,55,53
9/29/2012,21,1101.5,1290,31.76,32.01,0.00,-0.25,27.78,28.56,-0.45,-0.33,55,53
9/29/2012,22,1007.0,1211,27.47,27.98,0.00,-0.51,27.45,27.64,0.00,-0.19,54,53
9/29/2012,23,853.5,1114,27.10,28.12,-0.25,-0.77,25.44,25.59,0.00,-0.15,54,53
9/29/2012,24,760.7,1014,27.24,27.44,0.00,-0.20,23.92,24.08,0.00,-0.16,54,53
9/30/2012,1,802.7,956,26.24,26.67,0.00,-0.43,24.25,24.43,0.00,-0.18,54,53
9/30/2012,2,741.1,920,25.20,25.71,0.00,-0.51,24.32,24.68,0.00,-0.36,54,53
9/30/2012,3,727.3,895,24.26,24.73,0.00,-0.47,22.55,22.82,0.00,-0.27,54,53
9/30/2012,4,723.1,889,24.02,24.44,0.00,-0.42,21.00,21.28,0.00,-0.28,54,53
9/30/2012,5,732.9,897,22.87,23.27,0.00,-0.40,23.08,23.29,0.00,-0.21,54,53
9/30/2012,6,780.8,944,22.89,23.21,0.00,-0.32,24.40,24.37,0.00,0.03,54,52
9/30/2012,7,830.5,1013,24.79,24.99,0.00,-0.20,26.41,26.48,0.00,-0.07,54,53
9/30/2012,8,914.6,1107,25.56,25.77,0.00,-0.21,23.33,23.16,0.00,0.17,54,53
9/30/2012,9,1027.7,1209,27.68,27.94,0.00,-0.26,25.46,25.02,0.00,0.44,54,53
9/30/2012,10,1111.7,1298,28.45,28.38,0.00,0.07,28.05,27.33,0.00,0.72,55,53
9/30/2012,11,1121.1,1348,31.66,31.80,0.00,-0.14,31.92,31.18,0.00,0.74,55,54
9/30/2012,12,1133.6,1360,30.01,30.19,0.00,-0.18,31.74,31.14,0.00,0.60,56,54
9/30/2012,13,1114.6,1380,31.52,31.87,0.00,-0.35,30.13,29.74,0.00,0.39,56,55
9/30/2012,14,1104.4,1309,29.74,30.38,-0.15,-0.49,30.91,30.88,0.00,0.03,57,56
9/30/2012,15,1094.4,1306,25.43,25.62,0.00,-0.19,29.82,29.86,0.00,-0.04,57,56
9/30/2012,16,1050.5,1289,25.62,26.22,-0.29,-0.31,25.19,25.23,0.00,-0.04,57,56
9/30/2012,17,1078.4,1321,28.70,29.40,-0.27,-0.43,25.80,25.89,0.00,-0.09,59,57
9/30/2012,18,1126.7,1355,30.24,31.39,-0.69,-0.46,29.21,29.33,0.00,-0.12,58,56
9/30/2012,19,1171.1,1394,38.33,38.67,0.00,-0.34,34.39,34.58,0.00,-0.19,58,56
9/30/2012,20,1215.5,1377,41.32,41.25,0.00,0.07,35.56,36.06,0.00,-0.50,57,55
9/30/2012,21,1157.2,1296,35.00,34.92,0.00,0.08,27.66,28.18,0.00,-0.52,55,54
9/30/2012,22,1023.0,1180,30.18,30.23,0.00,-0.05,25.08,25.54,0.00,-0.46,55,53
9/30/2012,23,910.0,1069,27.72,27.48,0.00,0.24,23.88,24.25,0.00,-0.37,54,53
9/30/2012,24,821.8,982,27.34,27.36,0.00,-0.02,20.87,21.40,0.00,-0.53,55,53
10/1/2012,1,830.8,921,24.69,24.73,0.00,-0.04,16.28,16.69,0.00,-0.41,54,52
10/1/2012,2,800.3,906,20.97,21.00,0.00,-0.03,14.86,15.04,0.00,-0.18,53,52
10/1/2012,3,805.7,899,15.36,15.22,0.00,0.14,14.96,15.05,0.00,-0.09,53,51
10/1/2012,4,816.9,898,15.44,15.47,0.00,-0.03,14.94,15.03,0.00,-0.09,52,50
10/1/2012,5,802.8,921,20.69,20.75,0.00,-0.06,16.44,16.54,0.00,-0.10,51,49
10/1/2012,6,924.6,1045,25.77,26.32,-0.72,0.17,24.46,24.39,0.00,0.07,51,48
10/1/2012,7,1120.7,1229,30.11,29.48,0.00,0.63,26.57,26.30,0.00,0.27,50,49
10/1/2012,8,1131.1,1304,31.88,31.36,0.00,0.52,26.59,26.31,0.00,0.28,51,49
10/1/2012,9,1151.8,1331,32.69,32.46,0.00,0.23,28.28,27.97,0.00,0.31,52,49
10/1/2012,10,1159.0,1348,35.92,35.70,0.00,0.22,25.68,25.36,0.00,0.32,53,50
10/1/2012,11,1195.1,1371,31.78,31.41,0.00,0.37,26.91,26.70,-0.07,0.28,55,51
10/1/2012,12,1200.2,1366,29.52,30.51,-1.32,0.33,28.49,28.31,0.00,0.18,58,51
10/1/2012,13,1203.0,1357,28.48,29.73,-1.54,0.29,29.77,29.80,0.00,-0.03,60,52
10/1/2012,14,1181.3,1342,29.67,29.96,-0.40,0.11,30.26,30.38,0.00,-0.12,65,52
10/1/2012,15,1166.0,1336,29.03,29.55,-0.45,-0.07,28.46,28.69,0.00,-0.23,66,51
10/1/2012,16,1115.3,1309,29.03,29.49,-0.44,-0.02,26.09,26.37,0.00,-0.28,67,51
10/1/2012,17,1141.0,1294,30.81,31.32,-0.46,-0.05,30.87,31.30,0.00,-0.43,67,52
10/1/2012,18,1150.2,1325,31.78,32.26,-0.37,-0.11,32.45,33.15,0.00,-0.70,66,52
10/1/2012,19,1253.2,1416,34.97,35.03,-0.33,0.27,33.49,33.94,0.00,-0.45,63,53
10/1/2012,20,1264.6,1445,39.63,39.48,-0.10,0.25,33.59,34.11,0.00,-0.52,61,52
10/1/2012,21,1200.2,1364,33.54,34.22,-0.76,0.08,31.89,32.75,0.00,-0.86,59,52
10/1/2012,22,1085.5,1247,28.99,28.97,0.00,0.02,23.99,24.77,0.00,-0.78,58,52
10/1/2012,23,921.9,1120,26.93,26.64,0.00,0.29,23.02,23.74,0.00,-0.72,59,52
10/1/2012,24,866.6,1002,26.77,24.95,1.79,0.03,14.13,14.44,0.00,-0.31,57,51
10/2/2012,1,860.9,946,25.21,26.87,-1.19,-0.47,22.51,22.91,0.00,-0.40,56,52
10/2/2012,2,827.8,914,25.05,25.94,-0.34,-0.55,23.49,23.98,0.00,-0.49,55,52
10/2/2012,3,813.5,903,22.51,22.94,0.00,-0.43,21.87,22.32,0.00,-0.45,54,52
