STATION,NAME,DATE,AWND,PGTM,PRCP,PSUN,SNOW,SNWD,TSUN,WDF5,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT22
USW00014755,"MOUNT WASHINGTON, NH US",4/27/2015,40.04,,0.31,,3.1,16.9,,30,74.9,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/28/2015,45.63,,0.04,,0.4,18.9,,360,89,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/29/2015,27.07,,0.05,,0.6,18.9,,360,67.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/30/2015,14.54,,0.05,,0.4,18.9,,20,29.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/1/2015,17.9,,0,,0,18.9,,350,31.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/2/2015,16.78,,0,,0,18.1,,290,33.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/3/2015,18.34,,0,,0,15,,320,31.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/4/2015,31.99,,0.01,,0,11,,290,70,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/5/2015,47.87,,0.18,,0,5.1,,270,86.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/6/2015,39.82,,0,,0,3.9,,310,61.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/7/2015,38.92,,0,,0,3.9,,320,59.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/8/2015,15.88,,0,,0,3.1,,310,34,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/9/2015,26.17,,0,,0,2,,250,42.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/10/2015,33.11,,0.13,,0,1.2,,290,55,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/11/2015,35.34,,0.74,,0,0,,260,49,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/12/2015,53.24,,0.26,,0,0,,300,93.1,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/13/2015,51.67,,0.31,,0.6,0,,300,98,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/14/2015,26.84,,0,,0,0,,330,52.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/15/2015,8.95,,0,,0,0,,310,25.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/16/2015,21.47,,0.43,,0,0,,270,47,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/17/2015,21.47,,0.05,,0,0,,290,51,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/18/2015,23.94,,0,,0,0,,270,42.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/19/2015,35.57,,0.79,,0,0,,290,68,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/20/2015,61.07,,0.12,,0.2,0,,310,89,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/21/2015,24.61,,0,,0,0,,330,59.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/22/2015,36.91,,0.31,,2.2,0,,310,74,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/23/2015,56.82,,0.03,,0.5,1.2,,310,86.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/24/2015,54.13,,0,,0,1.2,,300,86.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/25/2015,40.04,,0.14,,0,0,,250,72,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/26/2015,46.98,,0.05,,0,0,,300,87.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/27/2015,36.91,,0.48,,0,0,,270,80.1,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/28/2015,37.8,,0.4,,0,0,,280,64,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/29/2015,13.87,,0,,0,0,,250,59.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/30/2015,42.05,,0.91,,0,0,,290,74.9,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/31/2015,20.36,,1.2,,0,0,,290,61.1,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/1/2015,18.12,,1.26,,0,0,,150,38,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/2/2015,21.92,,0.12,,0,0,,300,46.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/3/2015,23.71,,0,,0,0,,20,48.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/4/2015,14.76,,0,,0,0,,270,27.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/5/2015,23.94,,0.22,,0,0,,300,40,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/6/2015,28.41,,0.04,,0,0,,310,59.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/7/2015,12.75,,0,,0,0,,220,45,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/8/2015,46.08,,0.29,,0,0,,260,72,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/9/2015,32.44,,1.43,,0,0,,240,64,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/10/2015,42.73,,0.28,,0,0,,290,78.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/11/2015,53.02,,0.03,,0,0,,240,78.1,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/12/2015,29.53,,0.52,,0,0,,250,82.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/13/2015,40.71,,0.3,,0,0,,260,83,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/14/2015,18.79,,0,,0,0,,330,52.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/15/2015,25.72,,0.07,,0,0,,180,47,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/16/2015,27.51,,0.89,,0,0,,320,72.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/17/2015,19.24,,0,,0,0,,350,70,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/18/2015,20.8,,0,,0,0,,250,44.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/19/2015,33.11,,0.63,,0,0,,300,55.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/20/2015,20.8,,0.01,,0,0,,250,45,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/21/2015,30.2,,1.03,,0,0,,250,70,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/22/2015,29.08,,0.57,,0,0,,280,70.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/23/2015,44.29,,0.55,,0,0,,300,89,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/24/2015,49.66,,0.03,,0,0,,310,81,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/25/2015,36.91,,0,,0,0,,300,67.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/26/2015,10.51,,0,,0,0,,360,34,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/27/2015,17,,0,,0,0,,140,59.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/28/2015,38.92,,0.78,,0,0,,90,83,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/29/2015,29.53,,0.24,,0,0,,280,47,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/30/2015,15.88,,0.1,,0,0,,180,48.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/1/2015,39.82,,1.07,,0,0,,300,70,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/2/2015,45.63,,0.17,,0,0,,290,76.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/3/2015,29.53,,0,,0,0,,350,48.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/4/2015,11.41,,0,,0,0,,270,35.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/5/2015,33.55,,0,,0,0,,300,52.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/6/2015,16.11,,0,,0,0,,240,35.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/7/2015,28.41,,0.03,,0,0,,260,57,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/8/2015,32.44,,0.26,,0,0,,270,72.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/9/2015,10.96,,0.01,,0,0,,280,29.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/10/2015,29.3,,0.03,,0,0,,340,53,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/11/2015,31.99,,0,,0,0,,290,48.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/12/2015,37.36,,0,,0,0,,300,55.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/13/2015,15.43,,0,,0,0,,310,38.9,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/14/2015,27.07,,0.06,,0,0,,190,47,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/15/2015,24.38,,0.61,,0,0,,350,42.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/16/2015,16.33,,0,,0,0,,350,36,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/17/2015,13.2,,0.01,,0,0,,230,36.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/18/2015,30.65,,0.42,,0,0,,300,57,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/19/2015,29.3,,0.95,,0,0,,300,66,1,,1,,1,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/20/2015,34.23,,0.09,,0,0,,280,72.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/21/2015,21.92,,0.34,,0,0,,290,53.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/22/2015,47.2,,0.07,,0,0,,300,70.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/23/2015,38.03,,0.05,,0,0,,300,59.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/24/2015,27.74,,0.3,,0,0,,320,55,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/25/2015,12.08,,0.09,,0,0,,250,35.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/26/2015,25.5,,0.36,,0,0,,250,49,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/27/2015,14.09,,0.1,,0,0,,280,32,1,,1,,1,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/28/2015,23.94,,1.01,,0,0,,260,47,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/29/2015,24.61,,0.05,,0,0,,280,48.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/30/2015,29.3,,0.48,,0,0,,290,68,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/31/2015,44.96,,0,,0,0,,290,70,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/1/2015,36.01,,0.14,,0,0,,280,61.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/2/2015,27.51,,0,,0,0,,240,57,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/3/2015,32.21,,2.12,,0.2,0,,250,69.1,1,,1,,1,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/4/2015,28.41,,0.16,,0,0,,260,70,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/5/2015,36.69,,0.12,,0,0,,280,67.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/6/2015,46.53,,0.12,,0,0,,300,69.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/7/2015,15.21,,0,,0,0,,310,47,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/8/2015,10.74,,0,,0,0,,100,25.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/9/2015,10.96,,0.36,,0,0,,100,28,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/10/2015,17.9,,0,,0,0,,290,34,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/11/2015,33.11,,1.11,,0,0,,160,70.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/12/2015,22.82,,0.51,,0,0,,300,45,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/13/2015,19.91,,0.12,,0,0,,290,34,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/14/2015,23.26,,0,,0,0,,270,36.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/15/2015,12.3,,0.01,,0,0,,310,28,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/16/2015,9.4,,0,,0,0,,290,23.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/17/2015,16.33,,0,,0,0,,280,30,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/18/2015,10.51,,0,,0,0,,300,27.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/19/2015,14.32,,0,,0,0,,170,36,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/20/2015,34.23,,0.02,,0,0,,150,57,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/21/2015,25.95,,0.13,,0,0,,170,57,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/22/2015,5.82,,0,,0,0,,230,16.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/23/2015,10.29,,0.37,,0,0,,150,23,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/24/2015,12.08,,0.03,,0,0,,230,27.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/25/2015,23.71,,0.25,,0,0,,120,47,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/26/2015,14.76,,0,,0,0,,230,32,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/27/2015,27.07,,0.12,,0,0,,280,53,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/28/2015,13.87,,0,,0,0,,300,42.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/29/2015,19.69,,0,,0,0,,280,44.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/30/2015,24.83,,0,,0,0,,280,44.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",8/31/2015,54.8,,0.05,,0,0,,270,87,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/1/2015,21.03,,0,,0,0,,300,55,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/2/2015,23.26,,0,,0,0,,290,36.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/3/2015,19.91,,0,,0,0,,300,40.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/4/2015,11.86,,0,,0,0,,280,23.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/5/2015,8.72,,0,,0,0,,50,19,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/6/2015,13.42,,0,,0,0,,270,44.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/7/2015,48.99,,0,,0,0,,270,72,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/8/2015,30.87,,0.13,,0,0,,270,77,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/9/2015,36.01,,0.25,,0,0,,240,53.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/10/2015,16.33,,0.54,,0,0,,280,40,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/11/2015,15.88,,0.37,,0,0,,330,38.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/12/2015,12.3,,0.01,,0,0,,120,57,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/13/2015,27.07,,0.79,,0,0,,110,57,1,,1,,1,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/14/2015,42.95,,1.51,,0,0,,280,91,1,,,1,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/15/2015,52.12,,0.09,,0,0,,300,78.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/16/2015,19.91,,0,,0,0,,310,40.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/17/2015,19.01,,0,,0,0,,250,32,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/18/2015,13.65,,0,,0,0,,240,35.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/19/2015,26.4,,0,,0,0,,230,57,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/20/2015,39.37,,0.48,,0,0,,270,72.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/21/2015,9.4,,0,,0,0,,30,19.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/22/2015,9.84,,0,,0,0,,180,30,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/23/2015,9.62,,0,,0,0,,340,25.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/24/2015,12.97,,0,,0,0,,310,33.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/25/2015,23.26,,0,,0,0,,320,40.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/26/2015,15.43,,0,,0,0,,320,38,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/27/2015,19.91,,0,,0,0,,250,42.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/28/2015,31.99,,0.01,,0,0,,240,47,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/29/2015,35.12,,2,,0,0,,250,53,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",9/30/2015,36.91,,3.51,,0,0,,10,74.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/1/2015,21.03,,0,,0,0,,20,57,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/2/2015,17,,0,,0,0,,10,38,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/3/2015,28.41,,0,,0,0,,80,57,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/4/2015,31.76,,0,,0,0,,90,52.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/5/2015,11.41,,0,,0,0,,350,25.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/6/2015,25.28,,0,,0,0,,310,50.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/7/2015,46.53,,0,,0,0,,280,74.9,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/8/2015,30.42,,0,,0,0,,300,72,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/9/2015,44.52,,1.32,,0,0,,290,84.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/10/2015,50.33,,0.19,,0.5,0,,330,99.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/11/2015,47.2,,0,,0,0,,270,69.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/12/2015,29.3,,0,,0,0,,280,53.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/13/2015,40.71,,0.3,,0,0,,280,63.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/14/2015,49.88,,0.84,,0.1,0,,270,74,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/15/2015,34.9,,0,,0,0,,230,64,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/16/2015,42.95,,0.36,,1.3,0,,270,72.9,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/17/2015,42.05,,0.88,,6.6,1.2,,300,72,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/18/2015,40.94,,0.18,,2,3.1,,340,76.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/19/2015,40.94,,0.08,,0.1,3.9,,270,72.9,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/20/2015,63.31,,0.11,,0,3.9,,280,93.1,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/21/2015,34,,0.28,,0,1.2,,270,62,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/22/2015,53.24,,0.13,,0,0,,270,87,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/23/2015,44.52,,0,,0,0,,280,87.9,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/24/2015,16.55,,0,,0,0,,220,55.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/25/2015,53.24,,0.37,,0.7,0,,250,86.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/26/2015,34.67,,0,,0,0,,300,86.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/27/2015,16.11,,0,,0,0,,270,27.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/28/2015,44.74,,0.71,,0.2,0,,130,108,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/29/2015,52.34,,0.97,,0.1,0,,260,94,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/30/2015,69.57,,0.12,,0.5,0,,280,123,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",10/31/2015,27.51,,0,,0,0,,300,57,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/1/2015,48.54,,0.03,,0,0,,270,85,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/2/2015,50.78,,0,,0,0,,270,89,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/3/2015,46.75,,0,,0,0,,280,74.9,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/4/2015,42.5,,0,,0,0,,300,93.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/5/2015,37.13,,0,,0,0,,270,70,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/6/2015,51,,0.25,,0,0,,260,95.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/7/2015,53.69,,0.32,,2.1,0,,270,91.9,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/8/2015,60.4,,0,,0,1.2,,280,93.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/9/2015,37.8,,0,,0,1.2,,280,64,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/10/2015,21.03,,0,,0,0,,280,42.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/11/2015,17,,0.38,,0,0,,110,36.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/12/2015,32.44,,0.33,,0.3,0,,170,68,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/13/2015,64.42,,0.47,,1.9,0,,260,93.1,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/14/2015,69.79,,0.3,,1.5,1.2,,280,95.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/15/2015,69.12,,0.12,,0.8,2,,280,96,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",11/16/2015,53.69,,0.08,,0.5,2,,280,89.9,1,,,,,1,,,,,,,,,,
