"STATION","NAME","Date","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TSUN","WDF5","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT22"
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-06,19.91,NA,0,38,0,9.8,266,260,42.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-07,53.46,NA,0.27,2,1.9,9.8,15,250,87.9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-08,41.83,NA,0,95,0,11,671,290,70.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-09,63.31,NA,0.06,0,0,7.9,0,250,104.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-10,44.96,NA,1.01,0,0.3,3.1,0,250,104,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-11,47.42,NA,0.32,75,1.1,3.1,535,310,76.1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-12,55.92,NA,0,94,0,3.1,673,280,102,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-13,50.11,NA,0,97,0,3.1,697,280,108.9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-14,28.86,NA,0.35,17,1.4,3.1,121,150,59.1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-15,31.54,NA,0.13,0,0.2,3.9,0,140,53.9,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-16,14.54,NA,0.34,59,2,3.1,430,210,38,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-17,39.37,NA,0.28,1,2.5,5.1,10,250,83,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-18,55.25,NA,0.31,12,3.6,5.1,90,280,82.1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-19,53.46,NA,0,91,0,7.1,672,290,74.9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-20,12.3,NA,0,91,0,5.9,677,30,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-21,38.92,NA,0.28,35,3.4,7.1,260,270,97.1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-22,61.96,NA,0.07,23,0.8,7.9,170,270,103.1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-23,43.84,NA,0.18,9,1.2,7.9,65,250,79,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-24,34.45,NA,0.16,2,1.4,9.1,15,220,89.9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-25,48.99,NA,0.48,0,0,9.1,0,210,99.1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-26,14.54,NA,0,100,0,7.1,758,340,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-27,17.67,NA,0,100,0,5.9,762,190,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-28,43.4,NA,0.93,0,1.5,5.9,0,150,87,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-29,71.58,NA,0.32,0,2.3,7.1,0,290,133.1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-30,43.84,NA,0,70,0,5.9,540,300,74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-03-31,56.15,NA,0.07,6,0,5.9,50,220,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-01,57.71,NA,0.43,0,0.2,3.1,0,260,91,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-02,38.7,NA,0.22,1,1.3,2,10,260,78.1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-03,60.84,NA,0.14,0,2.1,3.1,0,270,98,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-04,35.12,NA,0.14,12,4.7,3.1,95,270,82.1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-05,40.71,NA,0,97,0,3.9,769,270,72.9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-06,29.53,NA,0.21,62,1.8,3.1,493,210,72,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-07,45.63,NA,1.12,0,2.3,3.9,0,130,95.1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-08,35.79,NA,0.4,0,3.5,3.9,0,230,57.9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-09,34.9,NA,0.03,61,0.3,5.9,489,270,62,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-10,43.17,NA,0,100,0,5.9,804,290,84.1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-11,43.62,NA,0.29,0,2,5.9,0,220,84.1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-12,48.99,NA,0.5,0,0.6,5.9,0,280,84.1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-13,23.04,NA,0,82,0,5.9,665,280,59.1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-14,10.96,NA,0,100,0,5.1,817,340,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-15,22.59,NA,0,100,0,5.1,819,20,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-16,17.45,NA,0,100,0,5.1,821,50,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-17,22.37,NA,0,100,0,3.9,826,290,48.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-18,29.53,NA,0.56,39,4.4,3.1,325,300,57,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-19,36.69,NA,0.89,20,4.1,9.1,170,310,87.9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-20,28.63,NA,0,93,0,5.9,778,320,65.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-21,29.53,NA,0,97,0,5.9,810,260,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-22,31.54,NA,0.38,13,0,5.1,105,270,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-23,32.66,NA,0,52,0,2,435,310,70,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-24,40.49,NA,0,100,0,2,844,300,74.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-25,38.48,NA,0,96,0,2,816,250,70.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-26,29.97,NA,0.68,1,5.7,3.1,5,310,57,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-27,44.52,NA,0,92,0,3.9,789,280,78.1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-28,37.13,NA,0,72,0,3.9,615,280,74.9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-29,20.8,NA,0,95,0,3.9,817,270,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-04-30,16.11,NA,0,100,0,3.1,862,250,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-01,19.91,NA,0.29,3,1.3,2,25,130,50.1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-02,23.49,NA,0.51,0,0.5,3.1,0,130,42.9,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-03,14.09,NA,0,91,0,3.1,792,270,38.9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-04,11.86,NA,0.18,15,0.9,3.1,134,70,28,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-05,23.26,NA,0,0,0,3.1,0,40,38,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-06,11.18,NA,0.02,69,0,2,610,100,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-07,26.4,NA,0.13,0,0,1.2,0,140,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-08,46.98,NA,0.39,14,2.8,1.2,120,280,103.1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-09,61.96,NA,0.01,8,0.1,1.2,69,270,91,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-10,43.84,NA,0,98,0,1.2,865,280,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-11,37.13,NA,0,100,0,1.2,890,280,67.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-12,14.32,NA,0,95,0,0,849,360,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-13,31.99,NA,0.41,21,0,0,190,280,63.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-14,26.84,NA,0.27,60,0,0,540,280,70,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-15,43.17,NA,1.05,0,4,1.2,0,270,104,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-16,77.4,NA,0.26,0,1.2,3.1,0,280,110.1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-17,51.23,NA,0,63,0.2,3.1,573,280,99.1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-18,14.54,NA,0,57,0,3.1,520,280,42.9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-19,11.41,NA,0.28,16,2.8,1.2,147,300,25.9,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-20,19.91,NA,0,77,0,1.2,696,300,35.1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-21,13.65,NA,0,45,0,0,409,270,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-22,21.92,NA,0.02,27,0,0,250,30,42.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-23,17,NA,0,99,0,0,911,350,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-24,16.11,NA,0.06,21,0,0,195,70,40.9,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-25,34.9,NA,0.03,69,0,0,632,280,67.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-26,26.84,NA,0,95,0,0,870,280,72.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-27,34,NA,0.02,11,0,0,105,230,55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-28,22.59,NA,0,37,0,0,345,280,49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-29,22.59,NA,0.01,57,0,0,525,240,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-30,35.12,NA,0.06,18,0,0,165,260,63.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-05-31,42.73,NA,0,65,0,0,607,270,76.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-01,12.53,NA,0,35,0,0,327,300,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-02,21.92,NA,0,42,0,0,390,230,50.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-03,25.95,NA,0.01,14,0,0,135,260,50.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-04,16.55,NA,0,49,0,0,455,300,36.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-05,31.09,NA,1.52,6,0,0,59,150,74.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-06,43.17,NA,0,35,0,0,330,260,70.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-07,26.62,NA,0.69,8,0,0,79,270,57.9,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-08,55.92,NA,0.33,0,0.3,0,0,290,89.9,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-09,66.44,NA,0.46,0,1.5,0,0,290,100,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-10,34.23,NA,0.04,54,0,1,505,300,66,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-11,29.53,NA,0.16,6,0,0,60,290,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-12,58.83,NA,0.95,0,3.7,0,0,290,86.1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-13,58.38,NA,1.26,0,1.4,1.2,0,330,101.1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-14,56.59,NA,0.15,9,0,1.2,85,340,93.1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-15,39.37,NA,0,58,0,0,551,350,81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-16,22.15,NA,0,91,0,0,858,340,50.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-17,16.55,NA,0,63,0,0,591,330,38,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-18,13.65,NA,0,94,0,0,883,260,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-19,21.25,NA,0,90,0,0,845,260,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-20,30.2,NA,0,81,0,0,760,250,65.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-21,41.61,NA,0.02,14,0,0,130,270,80.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-22,31.32,NA,0.8,16,0,0,150,280,74.9,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-23,28.63,NA,0.12,38,0,0,359,280,55.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-24,21.47,NA,0,98,0,0,924,300,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-25,11.41,NA,0,58,0,0,549,270,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-26,8.95,NA,0,68,0,0,644,210,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-27,29.75,NA,0.02,47,0,0,445,240,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-28,14.09,NA,0.01,46,0,0,435,270,44.1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-29,19.46,NA,2.07,12,0,0,115,270,49,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-06-30,29.53,NA,0,49,0,0,464,310,55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-01,21.92,NA,1.85,49,0,0,456,150,61.1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-02,55.48,NA,0.16,0,0,0,0,280,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-03,46.3,NA,0,34,0,0,320,290,77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-04,34.23,NA,0,87,0,0,815,290,53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-05,22.37,NA,0,86,0,0,809,280,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-06,19.91,NA,0,67,0,0,630,290,48.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-07,26.17,NA,0.09,4,0,0,35,240,50.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-08,11.18,NA,0,32,0,0,295,280,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-09,15.88,NA,0.73,2,0,0,20,210,36.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-10,15.21,NA,0.36,0,0,0,0,310,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-11,21.7,NA,0.08,66,0,0,610,10,53.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-12,12.75,NA,0,63,0,0,589,260,29.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-13,18.34,NA,0,NA,0,0,NA,230,46.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-14,32.21,NA,2.14,2,0,0,14,270,74.9,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-15,39.59,NA,0,7,0,0,65,280,74.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-16,27.74,NA,0,2,0,0,20,270,52.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-17,23.26,NA,0.4,0,0,0,0,240,38.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USW00014755","MOUNT WASHINGTON, NH US",2016-07-18,39.59,NA,0.28,1,0,0,7,280,65.1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
